cve_municipio,Municipio,cve_estado,Estado,CaptacionFeb20,CaptacionAgo20,CrecCaptacion2020,VarCaptacion2020,CarteraFeb20,CarteraAgo20,CrecCartera2020,VarCartera2020,poblacion,defuncionesAgo20,defuncionesTotales20,confirmadosAgo20,confirmadosTotales20,confirmados,negativos,sospechoso,defuncion,activos,Activos_periodo,Muerte_acumuladas,Confirmados_acumulados,Activos_100_mil_hab,Casos_100_mil_hab,Muertes_100_mil_casos
29028.0,TEOLOCHOLCO,29.0,TLAXCALA,22.2,23.37,1.1700000000000017,5.270270270270272,69.5,67.6,-1.9000000000000057,-2.7338129496402908,26065.0,18.0,21.0,87.0,119.0,13.0,24.0,0.0,0.0,1.0,3.0,14.0,83.0,11.509687320161136,318.4346825244581,16867.46987951807
29029.0,TEPEYANCO,29.0,TLAXCALA,0.21,0.23,0.020000000000000018,9.523809523809534,49.65,52.35,2.700000000000003,5.438066465256797,14396.0,11.0,13.0,82.0,111.0,21.0,25.0,1.0,1.0,3.0,8.0,10.0,71.0,55.57099194220616,493.1925534870797,14084.507042253521
29030.0,TERRENATE,29.0,TLAXCALA,0.11,0.12,0.009999999999999995,9.090909090909083,18.83,18.28,-0.5499999999999972,-2.92087095061071,16330.0,7.0,7.0,29.0,54.0,10.0,20.0,3.0,1.0,0.0,0.0,7.0,28.0,0.0,171.46356399265156,25000.0
29031.0,TETLA DE LA SOLIDARIDAD,29.0,TLAXCALA,0.42,0.4,-0.019999999999999962,-4.761904761904756,81.88,81.95,0.07000000000000739,0.0854909623839939,34866.0,13.0,18.0,133.0,187.0,33.0,40.0,2.0,1.0,3.0,5.0,12.0,130.0,14.340618367464007,372.85607755406414,9230.76923076923
29032.0,TETLATLAHUCA,29.0,TLAXCALA,0.1,0.1,0.0,0.0,44.12,43.45,-0.6699999999999946,-1.5185856754306282,15237.0,10.0,12.0,55.0,68.0,11.0,15.0,0.0,2.0,2.0,5.0,7.0,53.0,32.81485856795957,347.8375008203715,13207.54716981132
29033.0,TLAXCALA,29.0,TLAXCALA,11473.23,13326.39,1853.1599999999999,16.15203390849831,686.7,677.02,-9.680000000000064,-1.4096403087228815,103435.0,149.0,184.0,1215.0,1614.0,244.0,517.0,15.0,21.0,45.0,78.0,138.0,1110.0,75.40967757528882,1073.1377193406488,12432.432432432433
29034.0,TLAXCO,29.0,TLAXCALA,178.01,192.55,14.54000000000002,8.168080444918836,75.77,76.88,1.1099999999999994,1.4649597466015463,45726.0,16.0,18.0,163.0,200.0,42.0,56.0,1.0,0.0,2.0,7.0,15.0,161.0,15.30857717709837,352.0972750732625,9316.770186335403
29035.0,TOCATLAN,29.0,TLAXCALA,0.03,0.05,0.020000000000000004,66.66666666666667,13.62,12.88,-0.7399999999999984,-5.433186490455199,6306.0,8.0,8.0,37.0,43.0,12.0,19.0,0.0,2.0,1.0,2.0,8.0,36.0,31.71582619727244,570.8848715509039,22222.222222222223
29036.0,TOTOLAC,29.0,TLAXCALA,0.38,0.33,-0.04999999999999999,-13.157894736842103,108.46,108.22,-0.23999999999999488,-0.22127973446431914,24161.0,25.0,30.0,160.0,204.0,25.0,64.0,1.0,1.0,4.0,9.0,23.0,152.0,37.250113819792226,629.1130334009354,15131.578947368422
29037.0,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,29.0,TLAXCALA,0.08,0.09,0.009999999999999995,12.5,9.1,8.89,-0.20999999999999908,-2.3076923076922995,9486.0,4.0,4.0,30.0,35.0,4.0,7.0,0.0,0.0,1.0,1.0,2.0,28.0,10.541851149061776,295.17183217372974,7142.857142857142
29038.0,TZOMPANTEPEC,29.0,TLAXCALA,0.17,0.19,0.01999999999999999,11.764705882352944,43.05,42.33,-0.7199999999999989,-1.672473867595814,18563.0,6.0,8.0,97.0,157.0,24.0,39.0,1.0,0.0,5.0,10.0,6.0,94.0,53.87060281204547,506.38366643322735,6382.978723404255
29039.0,XALOZTOC,29.0,TLAXCALA,4.12,3.1,-1.02,-24.75728155339806,46.83,45.45,-1.3799999999999955,-2.9468289557975536,25784.0,21.0,23.0,103.0,130.0,23.0,30.0,3.0,3.0,1.0,7.0,19.0,96.0,27.148619298789946,372.3239218119764,19791.666666666664
29040.0,XALTOCAN,29.0,TLAXCALA,0.12,0.18,0.06,50.0,22.61,21.83,-0.7800000000000011,-3.449800973020789,11627.0,7.0,10.0,57.0,73.0,20.0,20.0,0.0,2.0,3.0,7.0,7.0,55.0,60.20469596628537,473.0368968779565,12727.272727272726
29041.0,PAPALOTLA DE XICOHTENCATL,29.0,TLAXCALA,662.54,726.1,63.56000000000006,9.593383041023952,82.71,80.76,-1.9499999999999886,-2.357635110627476,32591.0,33.0,43.0,132.0,167.0,33.0,40.0,3.0,3.0,3.0,8.0,30.0,128.0,24.546653984228776,392.7464637476604,23437.5
29042.0,XICOHTZINCO,29.0,TLAXCALA,0.15,0.17,0.020000000000000018,13.333333333333353,43.4,42.06,-1.3399999999999963,-3.0875576036866303,14770.0,9.0,9.0,71.0,95.0,14.0,24.0,0.0,1.0,2.0,3.0,9.0,70.0,20.31144211238998,473.93364928909955,12857.142857142855
29043.0,YAUHQUEMECAN,29.0,TLAXCALA,0.63,0.66,0.030000000000000027,4.761904761904767,110.85,110.79,-0.05999999999998806,-0.05412719891744189,41773.0,14.0,20.0,192.0,261.0,42.0,65.0,3.0,2.0,8.0,14.0,14.0,186.0,33.514471069829796,445.26368707059584,7526.881720430108
29044.0,ZACATELCO,29.0,TLAXCALA,553.32,560.89,7.569999999999936,1.368105255548313,168.29,166.55,-1.7399999999999807,-1.0339295264127246,47148.0,51.0,67.0,317.0,440.0,81.0,98.0,4.0,6.0,18.0,28.0,47.0,306.0,59.38746076185629,649.0201068974293,15359.477124183008
29045.0,BENITO JUAREZ,29.0,TLAXCALA,0.14,0.91,0.77,550.0,9.96,9.66,-0.3000000000000007,-3.0120481927710885,6446.0,0.0,1.0,9.0,11.0,5.0,3.0,1.0,0.0,1.0,2.0,0.0,8.0,31.026993484331367,124.10797393732547,0.0
29046.0,EMILIANO ZAPATA,29.0,TLAXCALA,0.01,0.01,0.0,0.0,1.75,1.64,-0.1100000000000001,-6.2857142857142945,4836.0,4.0,4.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,124.06947890818859,50000.0
29047.0,LAZARO CARDENAS,29.0,TLAXCALA,0.02,0.01,-0.01,-50.0,1.79,1.89,0.09999999999999987,5.586592178770933,3282.0,2.0,2.0,11.0,18.0,4.0,6.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,274.22303473491775,22222.222222222223
29048.0,LA MAGDALENA TLALTELULCO,29.0,TLAXCALA,0.19,0.25,0.06,31.578947368421062,39.1,40.77,1.6700000000000017,4.271099744245532,19967.0,17.0,18.0,71.0,89.0,9.0,28.0,0.0,2.0,1.0,2.0,16.0,64.0,10.016527269995493,320.52887263985576,25000.0
29049.0,SAN DAMIAN TEXOLOC,29.0,TLAXCALA,0.02,0.03,0.009999999999999998,50.0,15.38,15.28,-0.10000000000000142,-0.6501950585175664,6022.0,3.0,3.0,19.0,24.0,3.0,6.0,1.0,0.0,1.0,2.0,3.0,18.0,33.211557622052474,298.90401859847225,16666.666666666664
29050.0,SAN FRANCISCO TETLANOHCAN,29.0,TLAXCALA,0.06,0.08,0.020000000000000004,33.33333333333335,12.94,13.59,0.6500000000000004,5.0231839258114475,11502.0,9.0,9.0,42.0,48.0,8.0,24.0,0.0,0.0,2.0,2.0,9.0,42.0,17.38828029907842,365.1538862806468,21428.571428571428
29051.0,SAN JERONIMO ZACUALPAN,29.0,TLAXCALA,0.03,0.06,0.03,100.0,8.06,8.72,0.6600000000000001,8.188585607940446,4107.0,5.0,6.0,13.0,24.0,4.0,4.0,0.0,1.0,0.0,0.0,3.0,12.0,0.0,292.18407596785977,25000.0
29052.0,SAN JOSE TEACALCO,29.0,TLAXCALA,0.07,0.04,-0.030000000000000006,-42.85714285714286,8.47,8.1,-0.370000000000001,-4.368358913813475,6421.0,6.0,10.0,25.0,32.0,4.0,7.0,0.0,1.0,1.0,2.0,6.0,24.0,31.14779629341224,373.7735555209469,25000.0
29053.0,SAN JUAN HUACTZINCO,29.0,TLAXCALA,0.03,0.05,0.020000000000000004,66.66666666666667,17.11,17.7,0.5899999999999999,3.4482758620689724,8053.0,6.0,6.0,42.0,50.0,9.0,5.0,0.0,0.0,0.0,1.0,4.0,40.0,12.417732522041476,496.70930088165903,10000.0
29054.0,SAN LORENZO AXOCOMANITLA,29.0,TLAXCALA,0.03,0.06,0.03,100.0,15.31,14.76,-0.5500000000000007,-3.592423252775967,6031.0,3.0,3.0,28.0,33.0,11.0,7.0,0.0,0.0,1.0,1.0,3.0,27.0,16.5809981760902,447.68695075443543,11111.111111111111
29055.0,SAN LUCAS TECOPILCO,29.0,TLAXCALA,0.01,0.01,0.0,0.0,10.4,10.0,-0.40000000000000036,-3.8461538461538547,3328.0,0.0,0.0,7.0,10.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,7.0,30.048076923076923,210.33653846153845,0.0
29056.0,SANTA ANA NOPALUCAN,29.0,TLAXCALA,0.04,0.03,-0.010000000000000002,-25.0,9.25,9.42,0.16999999999999993,1.8378378378378413,8337.0,7.0,10.0,38.0,50.0,7.0,11.0,1.0,1.0,1.0,2.0,7.0,38.0,23.98944464435648,455.79944824277317,18421.052631578947
29057.0,SANTA APOLONIA TEACALCO,29.0,TLAXCALA,0.01,0.01,0.0,0.0,6.71,6.72,0.009999999999999787,0.14903129657226621,4944.0,2.0,2.0,13.0,14.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,242.71844660194174,16666.666666666664
29058.0,SANTA CATARINA AYOMETLA,29.0,TLAXCALA,0.01,0.02,0.01,100.0,6.28,7.42,1.1399999999999997,18.1528662420382,9500.0,6.0,6.0,35.0,48.0,12.0,19.0,0.0,1.0,2.0,5.0,5.0,34.0,52.63157894736842,357.89473684210526,14705.882352941177
29059.0,SANTA CRUZ QUILEHTLA,29.0,TLAXCALA,0.01,0.02,0.01,100.0,6.28,6.59,0.3099999999999996,4.93630573248407,7664.0,2.0,2.0,12.0,17.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,12.0,26.096033402922753,156.57620041753654,16666.666666666664
29060.0,SANTA ISABEL XILOXOXTLA,29.0,TLAXCALA,0.02,0.02,0.0,0.0,5.88,6.3,0.41999999999999993,7.14285714285714,5367.0,5.0,7.0,26.0,27.0,6.0,10.0,1.0,2.0,0.0,2.0,5.0,24.0,37.26476616359232,447.17719396310787,20833.333333333336
30001.0,ACAJETE,30.0,VERACRUZ,0.28,0.36,0.07999999999999996,28.57142857142856,12.33,11.33,-1.0,-8.110300081103006,9131.0,2.0,3.0,7.0,10.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,6.0,10.951702989814915,65.7102179388895,16666.666666666664
30002.0,ACATLAN,30.0,VERACRUZ,0.0,0.01,0.01,inf,2.79,3.11,0.31999999999999984,11.46953405017921,3344.0,3.0,4.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,209.33014354066987,42857.142857142855
30003.0,ACAYUCAN,30.0,VERACRUZ,2204.89,2489.28,284.3900000000003,12.898149114014767,324.3,307.01,-17.29000000000002,-5.331483194572928,91195.0,31.0,34.0,150.0,163.0,13.0,13.0,2.0,5.0,0.0,1.0,29.0,147.0,1.0965513460167773,161.19304786446625,19727.891156462585
30004.0,ACTOPAN,30.0,VERACRUZ,18.61,23.79,5.18,27.834497581945183,102.12,98.31,-3.8100000000000023,-3.730904817861347,45818.0,9.0,15.0,63.0,87.0,21.0,2.0,3.0,0.0,3.0,5.0,8.0,61.0,10.912741717229036,133.13544895019425,13114.754098360656
30005.0,ACULA,30.0,VERACRUZ,0.04,0.1,0.060000000000000005,150.0,14.02,13.78,-0.2400000000000002,-1.7118402282453649,5690.0,0.0,0.0,12.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,210.896309314587,0.0
30006.0,ACULTZINGO,30.0,VERACRUZ,0.39,0.61,0.21999999999999997,56.41025641025641,27.38,24.92,-2.4599999999999973,-8.984660336011673,23921.0,4.0,6.0,33.0,43.0,11.0,8.0,2.0,0.0,1.0,4.0,4.0,32.0,16.721708958655576,133.7736716692446,12500.0
30007.0,CAMARON DE TEJEDA,30.0,VERACRUZ,0.05,0.11,0.06,119.99999999999997,9.47,8.56,-0.9100000000000001,-9.60929250263992,6820.0,2.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,43.988269794721404,66666.66666666666
30008.0,ALPATLAHUAC,30.0,VERACRUZ,0.0,0.04,0.04,inf,5.54,4.69,-0.8499999999999996,-15.34296028880866,10563.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.934014957871817,0.0
30009.0,ALTO LUCERO DE GUTIERREZ BARRIOS,30.0,VERACRUZ,445.73,519.19,73.46000000000004,16.480829201534576,45.73,44.35,-1.3799999999999955,-3.0177126612726757,30740.0,9.0,13.0,22.0,31.0,9.0,5.0,2.0,2.0,1.0,2.0,6.0,17.0,6.506180871828237,55.30253741054001,35294.117647058825
30010.0,ALTOTONGA,30.0,VERACRUZ,313.61,344.84,31.22999999999996,9.958228372819722,76.04,71.69,-4.3500000000000085,-5.72067332982642,68340.0,14.0,19.0,39.0,59.0,9.0,5.0,1.0,2.0,1.0,1.0,11.0,38.0,1.4632718759145449,55.6043312847527,28947.368421052633
30011.0,ALVARADO,30.0,VERACRUZ,402.64,432.83,30.189999999999998,7.4980131134512185,279.87,260.28,-19.590000000000032,-6.999678422124567,56635.0,25.0,29.0,233.0,309.0,32.0,35.0,4.0,1.0,4.0,7.0,23.0,228.0,12.359848150437008,402.5779111856626,10087.719298245613
30012.0,AMATITLAN,30.0,VERACRUZ,0.02,0.07,0.05,250.00000000000006,23.49,21.94,-1.5499999999999972,-6.598552575564054,8469.0,2.0,4.0,34.0,41.0,9.0,5.0,0.0,0.0,1.0,1.0,2.0,34.0,11.807769512339119,401.46416341953005,5882.35294117647
30013.0,NARANJOS AMATLAN,30.0,VERACRUZ,900.87,1022.45,121.58000000000004,13.495842907411726,158.13,151.74,-6.389999999999986,-4.040978941377338,30103.0,12.0,13.0,38.0,45.0,4.0,11.0,1.0,0.0,0.0,1.0,10.0,37.0,3.321928047038501,122.91133774042454,27027.02702702703
30014.0,AMATLAN DE LOS REYES,30.0,VERACRUZ,7.59,12.18,4.59,60.474308300395265,102.64,95.16,-7.480000000000004,-7.287607170693688,48007.0,10.0,14.0,118.0,145.0,14.0,6.0,2.0,2.0,1.0,4.0,9.0,115.0,8.332118232757722,239.54839919178454,7826.08695652174
30015.0,ANGEL R. CABADA,30.0,VERACRUZ,53.29,62.95,9.660000000000004,18.127228373053118,93.67,87.66,-6.010000000000005,-6.416141774314088,35909.0,25.0,30.0,73.0,102.0,22.0,0.0,2.0,3.0,0.0,8.0,23.0,74.0,22.278537414018768,206.0764710796736,31081.08108108108
30016.0,LA ANTIGUA,30.0,VERACRUZ,1871.89,2017.72,145.82999999999993,7.790521878956569,178.02,167.63,-10.390000000000015,-5.836422873834413,28481.0,39.0,48.0,423.0,548.0,93.0,63.0,27.0,9.0,6.0,15.0,34.0,404.0,52.66669007408447,1418.4895193286752,8415.841584158416
30017.0,APAZAPAN,30.0,VERACRUZ,0.13,0.21,0.07999999999999999,61.53846153846152,10.16,10.43,0.2699999999999996,2.657480314960625,4288.0,2.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,69.96268656716417,66666.66666666666
30018.0,AQUILA,30.0,VERACRUZ,0.03,0.06,0.03,100.0,1.01,1.02,0.010000000000000009,0.990099009900991,1969.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.78720162519045,0.0
30019.0,ASTACINGA,30.0,VERACRUZ,0.03,0.04,0.010000000000000002,33.33333333333335,1.5,1.81,0.31000000000000005,20.66666666666668,6685.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,44.87658937920718,0.0
30020.0,ATLAHUILCO,30.0,VERACRUZ,0.02,0.04,0.02,100.0,2.16,1.92,-0.2400000000000002,-11.111111111111116,11318.0,0.0,0.0,6.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,44.17741650468281,0.0
30021.0,ATOYAC,30.0,VERACRUZ,0.75,1.11,0.3600000000000001,48.00000000000002,56.11,49.08,-7.030000000000001,-12.52896096952415,25040.0,9.0,10.0,45.0,52.0,9.0,2.0,0.0,2.0,1.0,1.0,8.0,45.0,3.9936102236421727,179.71246006389777,17777.777777777777
30022.0,ATZACAN,30.0,VERACRUZ,0.25,0.4,0.15000000000000002,60.00000000000001,26.1,26.25,0.14999999999999858,0.5747126436781658,22414.0,2.0,4.0,48.0,72.0,9.0,6.0,0.0,0.0,0.0,0.0,2.0,47.0,0.0,209.69037208887303,4255.31914893617
30023.0,ATZALAN,30.0,VERACRUZ,69.76,91.26,21.5,30.819954128440365,44.4,42.28,-2.1199999999999974,-4.77477477477477,52831.0,2.0,4.0,22.0,25.0,4.0,0.0,2.0,0.0,1.0,1.0,2.0,21.0,1.8928280744259998,39.749389562946,9523.809523809523
30024.0,TLALTETELA,30.0,VERACRUZ,0.05,0.09,0.039999999999999994,79.99999999999999,8.74,9.13,0.39000000000000057,4.462242562929064,16443.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,6.081615277017575,12.16323055403515,0.0
30025.0,AYAHUALULCO,30.0,VERACRUZ,0.03,0.07,0.04000000000000001,133.33333333333334,6.62,7.38,0.7599999999999998,11.480362537764343,28005.0,5.0,6.0,15.0,18.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,15.0,3.5707909301910377,53.56186395286556,33333.33333333333
30026.0,BANDERILLA,30.0,VERACRUZ,189.57,186.8,-2.769999999999982,-1.4612016669304118,107.27,98.16,-9.11,-8.492588794630374,24692.0,12.0,13.0,62.0,72.0,25.0,8.0,4.0,4.0,0.0,3.0,10.0,61.0,12.149684108213187,247.0435768670015,16393.442622950817
30027.0,BENITO JUAREZ,30.0,VERACRUZ,0.0,0.0,0.0,0.0,18.42,15.43,-2.990000000000002,-16.232356134636273,18423.0,1.0,1.0,6.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,32.56798567008631,16666.666666666664
30028.0,BOCA DEL RIO,30.0,VERACRUZ,14663.54,17300.05,2636.5099999999984,17.980037562553086,1284.1,1171.77,-112.32999999999993,-8.747761077797678,152810.0,93.0,124.0,746.0,966.0,134.0,110.0,18.0,11.0,18.0,30.0,89.0,725.0,19.63222302205353,474.44538969962696,12275.862068965518
30029.0,CALCAHUALCO,30.0,VERACRUZ,0.02,0.06,0.039999999999999994,200.0,3.74,3.38,-0.3600000000000003,-9.625668449197866,13500.0,1.0,1.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,44.44444444444445,16666.666666666664
30030.0,CAMERINO Z. MENDOZA,30.0,VERACRUZ,403.27,923.17,519.9,128.92107025070052,157.73,147.29,-10.439999999999998,-6.6189057249730565,44880.0,7.0,19.0,201.0,294.0,52.0,29.0,9.0,1.0,6.0,10.0,4.0,192.0,22.281639928698752,427.80748663101605,2083.333333333333
30031.0,CARRILLO PUERTO,30.0,VERACRUZ,0.17,0.27,0.1,58.823529411764696,17.27,17.25,-0.019999999999999574,-0.11580775911985697,17803.0,4.0,4.0,13.0,15.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,13.0,5.617030837499298,73.02140088749087,23076.923076923078
30032.0,CATEMACO,30.0,VERACRUZ,215.92,241.26,25.340000000000003,11.735828084475731,112.51,107.7,-4.810000000000002,-4.275175539952003,52134.0,16.0,17.0,59.0,64.0,3.0,8.0,2.0,1.0,0.0,0.0,15.0,57.0,0.0,109.33364023477961,26315.78947368421
30033.0,CAZONES DE HERRERA,30.0,VERACRUZ,17.08,20.21,3.1300000000000026,18.325526932084337,51.39,48.25,-3.1400000000000006,-6.110138159174938,24958.0,7.0,10.0,27.0,40.0,5.0,6.0,0.0,1.0,0.0,0.0,6.0,24.0,0.0,96.16155140636269,25000.0
30034.0,CERRO AZUL,30.0,VERACRUZ,645.41,686.88,41.47000000000003,6.425373018701297,145.07,138.11,-6.9599999999999795,-4.7976838767491365,28541.0,6.0,7.0,49.0,57.0,6.0,11.0,1.0,0.0,0.0,2.0,5.0,43.0,7.007462948039662,150.66045338285272,11627.906976744185
30035.0,CITLALTEPETL,30.0,VERACRUZ,0.25,0.1,-0.15,-60.0,11.61,11.0,-0.6099999999999994,-5.2540913006029255,12474.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30036.0,COACOATZINTLA,30.0,VERACRUZ,0.06,0.14,0.08000000000000002,133.33333333333334,12.94,12.96,0.02000000000000135,0.15455950540959051,10965.0,2.0,3.0,17.0,26.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,17.0,18.23985408116735,155.03875968992247,11764.70588235294
30037.0,COAHUITLAN,30.0,VERACRUZ,0.0,0.03,0.03,inf,1.9,2.21,0.31000000000000005,16.315789473684216,8852.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.296882060551289,11.296882060551289,0.0
30038.0,COATEPEC,30.0,VERACRUZ,1501.4,1750.11,248.7099999999998,16.56520580791261,454.25,427.34,-26.910000000000025,-5.924050632911393,97949.0,47.0,60.0,209.0,268.0,46.0,18.0,7.0,9.0,6.0,10.0,41.0,191.0,10.209394684989126,194.99943848329232,21465.968586387437
30039.0,COATZACOALCOS,30.0,VERACRUZ,10629.06,12458.74,1829.6800000000003,17.213939896848828,2175.57,1884.41,-291.1600000000001,-13.3831593559389,339108.0,406.0,474.0,1829.0,2239.0,232.0,171.0,17.0,29.0,15.0,46.0,394.0,1798.0,13.56499994102174,530.2145629121106,21913.236929922135
30040.0,COATZINTLA,30.0,VERACRUZ,14.88,20.82,5.9399999999999995,39.91935483870967,257.47,241.89,-15.580000000000041,-6.051190429953024,59863.0,31.0,49.0,202.0,301.0,46.0,19.0,10.0,2.0,7.0,12.0,23.0,195.0,20.04577117752201,325.7437816347326,11794.871794871795
30041.0,COETZALA,30.0,VERACRUZ,0.0,0.0,0.0,0.0,3.15,3.05,-0.10000000000000009,-3.1746031746031744,2373.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30042.0,COLIPA,30.0,VERACRUZ,0.05,0.15,0.09999999999999999,199.99999999999994,9.23,8.36,-0.870000000000001,-9.425785482123516,5902.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,16.943409013893596,67.77363605557439,50000.0
30043.0,COMAPA,30.0,VERACRUZ,287.34,411.68,124.34000000000003,43.27277789378439,6.84,8.03,1.1899999999999995,17.397660818713433,21159.0,1.0,1.0,6.0,10.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,9.452242544543692,28.35672763363108,16666.666666666664
30044.0,CORDOBA,30.0,VERACRUZ,7837.72,8645.15,807.4299999999994,10.301847986404212,859.0,775.41,-83.59000000000003,-9.731082654249136,228703.0,172.0,192.0,1707.0,2105.0,208.0,159.0,58.0,23.0,22.0,35.0,167.0,1672.0,15.30369081297578,731.0791725513002,9988.038277511961
30045.0,COSAMALOAPAN DE CARPIO,30.0,VERACRUZ,1196.42,1398.63,202.21000000000004,16.901255411979065,259.18,246.16,-13.02000000000001,-5.023535766648668,59870.0,49.0,55.0,735.0,816.0,115.0,82.0,17.0,4.0,8.0,20.0,41.0,721.0,33.40571237681644,1204.2759311842324,5686.546463245492
30046.0,COSAUTLAN DE CARVAJAL,30.0,VERACRUZ,11.97,17.33,5.359999999999998,44.778613199665806,18.47,18.69,0.22000000000000242,1.1911207363291876,17107.0,2.0,4.0,6.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.227801484772314,0.0
30047.0,COSCOMATEPEC,30.0,VERACRUZ,113.83,146.2,32.36999999999999,28.437143108143715,59.98,56.76,-3.219999999999999,-5.368456152050682,60872.0,6.0,8.0,59.0,83.0,20.0,7.0,4.0,0.0,1.0,6.0,6.0,57.0,9.856748587199368,93.63911157839401,10526.315789473683
30048.0,COSOLEACAQUE,30.0,VERACRUZ,34.39,41.36,6.969999999999999,20.26751962779878,386.29,333.32,-52.97000000000003,-13.712495793315904,145830.0,77.0,91.0,342.0,416.0,43.0,23.0,3.0,5.0,4.0,6.0,76.0,339.0,4.114379757251594,232.46245628471507,22418.879056047197
30049.0,COTAXTLA,30.0,VERACRUZ,12.9,16.56,3.6599999999999984,28.372093023255808,39.92,39.44,-0.480000000000004,-1.2024048096192508,21972.0,4.0,9.0,19.0,26.0,7.0,1.0,0.0,0.0,1.0,2.0,4.0,19.0,9.102494083378845,86.47369379209904,21052.631578947367
30050.0,COXQUIHUI,30.0,VERACRUZ,0.03,0.12,0.09,300.0,16.36,15.67,-0.6899999999999995,-4.217603911980438,17506.0,1.0,1.0,7.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,39.98629041471495,0.0
30051.0,COYUTLA,30.0,VERACRUZ,61.54,65.91,4.369999999999997,7.101072473188164,25.53,24.39,-1.1400000000000006,-4.465334900117512,23502.0,2.0,2.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,4.254957024934048,38.29461322440643,11111.111111111111
30052.0,CUICHAPA,30.0,VERACRUZ,0.05,0.11,0.06,119.99999999999997,27.49,24.23,-3.259999999999998,-11.85885776646053,12835.0,3.0,4.0,27.0,34.0,8.0,4.0,0.0,0.0,1.0,1.0,3.0,27.0,7.791195948578106,210.36229061160887,11111.111111111111
30053.0,CUITLAHUAC,30.0,VERACRUZ,575.61,656.44,80.83000000000004,14.042494049790655,70.96,64.91,-6.049999999999997,-8.525930101465606,29555.0,9.0,9.0,39.0,46.0,3.0,6.0,1.0,0.0,1.0,1.0,8.0,37.0,3.3835222466587718,125.19032312637455,21621.621621621623
30054.0,CHACALTIANGUIS,30.0,VERACRUZ,0.09,0.17,0.08000000000000002,88.8888888888889,31.77,29.16,-2.6099999999999994,-8.21529745042493,13110.0,2.0,5.0,28.0,33.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,213.5774218154081,7142.857142857142
30055.0,CHALMA,30.0,VERACRUZ,0.05,0.09,0.039999999999999994,79.99999999999999,24.41,20.64,-3.7699999999999996,-15.44448996312986,14137.0,2.0,2.0,13.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,91.95727523519841,15384.615384615385
30056.0,CHICONAMEL,30.0,VERACRUZ,0.03,0.06,0.03,100.0,7.2,6.03,-1.17,-16.249999999999996,7031.0,2.0,2.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,71.11363959607452,20000.0
30057.0,CHICONQUIACO,30.0,VERACRUZ,0.01,0.02,0.01,100.0,5.13,4.91,-0.21999999999999975,-4.28849902534113,14791.0,3.0,3.0,9.0,9.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,9.0,6.760868095463458,60.847812859171114,22222.222222222223
